song_name,artists,year,spotify_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,song_popularity,artist_id,genres
Pumpin' It Up (Remix),George Clinton & P-Funk All-Stars,1983.0,4tcPIwy0UvLYjhXLrMyx89,0.207,0.898,0.893,9.33e-05,1.0,0.061,-7.255,1.0,0.225,129.047,4.0,0.653,62.0,6F3vLfyutkUhpM50G84eMt,"deep groove house,house,scottish rock"
Magician Moth,Roger Glover and Guests,1974.0,5rz91zpc7GiYC7fFQktj5v,0.925,0.309,0.0365,0.751,5.0,0.0888,-21.172,0.0,0.0398,132.689,4.0,0.131,6.0,5NuneeBDaWZspG13LcsYuV,
Naima,Pucho and His Latin Soul Brothers,1971.0,6hz2t2U98d8wbUj8ILrIKn,0.82,0.6,0.204,0.932,3.0,0.0972,-18.142,0.0,0.061,82.75,4.0,0.105,11.0,3ucBd7Kf0Ow0luiEHZDAPd,boogaloo
Halicte Gun Batisi,Moğollar,1973.0,34O420JpYalFVVbjSwEFTn,0.732,0.521,0.385,0.902,3.0,0.207,-14.042,1.0,0.064,101.579,4.0,0.3,30.0,5dMPhj9s9v91MpdGNpInLy,"anadolu rock,turkish rock"
Nothing Will Ever Take Your Place,Boz Scaggs,1971.0,0nlZjTPzW6S9JIESuGfImT,0.0812,0.662,0.788,0.141,11.0,0.0351,-5.544,0.0,0.0635,116.499,4.0,0.929,65.0,46njgd2Rq9tZc4ZjeQMgbh,"classic rock,mellow gold,singer-songwriter,soft rock,yacht rock"
"Love at Last
Audio Bongo",Monty Norman,1963.0,4Hhv2vrOTy89HFRcjU3QOx,0.547,0.274,0.348,0.0133,5.0,0.334,-8.631,1.0,0.0293,87.43,3.0,0.328,77.0,0iOVhN3tnSvgDbcg25JoJb,"jazz blues,soul,soul blues,torch song,vocal jazz"
La Rotta,John Renbourn,1971.0,2wTJZjPz6CXA7u6LIR3tHy,0.209,0.614,0.593,0.000764,11.0,0.186,-5.647,0.0,0.0264,140.933,3.0,0.233,45.0,5zlnl1lFTTaETmaKci4V6j,virginia indie
In the Lap of the Gods,Queen,1974.0,7ckS5mJaO4NHwF17MfyVA0,0.408,0.417,0.583,0.0,2.0,0.289,-8.606,1.0,0.037,132.341,3.0,0.502,33.0,1dfeR4HaWDbWqFHLkxsg1d,"classic rock,glam rock,rock"
The Ring,Queen,1980.0,4ji2Gui5qCPakvQLMH3e1P,0.951,0.343,0.0607,0.944,5.0,0.231,-21.061,0.0,0.0651,73.744,4.0,0.0369,4.0,1dfeR4HaWDbWqFHLkxsg1d,"classic rock,glam rock,rock"
"Phase by Phase
Bicentennial Present",Peter Baumann,1976.0,0Lt8Uq2yeAxGDtvgjkMVOQ,0.712,0.717,0.309,0.912,5.0,0.0336,-18.956,0.0,0.0472,121.311,4.0,0.197,14.0,4u9mLb6exlbHuNehyJ11jq,"berlin school,krautrock"
Rubber Lucy,The Hollies,1974.0,6yLIqXX9edg1x0HZS7cZEv,0.242,0.279,0.473,0.00164,4.0,0.158,-8.375,0.0,0.0309,167.792,4.0,0.246,67.0,6waa8mKu91GjzD4NlONlNJ,"album rock,british invasion,classic rock,folk rock,mellow gold,merseybeat,soft rock"
"A Very Smelly, Grubby Little Oik
Bobbing Wide",Caravan,1976.0,1HeDNroZZXxdRoru0uitkq,0.0623,0.324,0.645,0.108,2.0,0.0928,-10.755,1.0,0.0373,147.918,4.0,0.432,1.0,5kwbFaRKf9HCFGrJPacZ7s,"canterbury scene,flute rock,progressive rock,symphonic rock,zolo"
Ain't No Sunshine,Willis Jackson,1972.0,1k1Bqnv2R0uJXQN4u6LKYt,0.457,0.527,0.415,1.72e-05,4.0,0.117,-11.451,0.0,0.122,78.169,4.0,0.515,82.0,1ThoqLcyIYvZn7iWbj8fsj,"classic soul,funk,quiet storm,soul"
What's Going On,Les McCann,1973.0,5mDWpgQcCksNb5nhL9Lf6o,0.438,0.395,0.664,3.56e-05,10.0,0.115,-11.202,1.0,0.0624,153.267,4.0,0.55,13.0,07tYu4BGrfeogBobCefkHI,"jazz funk,jazz piano,soul jazz"
Flying Easy,Woody Herman,1969.0,4rHjZlNFyBhY6CgjlR5y5W,0.768,0.608,0.416,0.537,5.0,0.223,-9.934,0.0,0.0888,180.125,4.0,0.918,41.0,7CUcJMFBfSARR8js036QOn,"big band,cool jazz,man's orchestra,swing"
El Arriero,Gato Barbieri,2004.0,5c3j46CiZzJd6el5cEFRrX,0.051,0.467,0.72,0.00789,2.0,0.0705,-10.553,0.0,0.0333,109.695,3.0,0.718,12.0,7dXBi98p0mN5JCpBnU0XEm,"jazz saxophone,latin soundtrack"
Spinning Wheel,Howard Roberts,1969.0,0spSRHFS4zF4Imvz9sJcfL,0.315,0.695,0.503,2.47e-05,7.0,0.261,-9.313,1.0,0.0605,96.818,4.0,0.542,50.0,24GaH9tRBgZjlvOhpFuKi2,"album rock,blues rock,classic rock,country rock,folk,folk rock,heartland rock,jazz rock,mellow gold,singer-songwriter,soft rock"
Roadwork,Howard Roberts,1971.0,0S4Psy2c3i7HlN9VktcxLt,0.319,0.694,0.219,0.833,10.0,0.098,-19.82,1.0,0.0934,81.955,4.0,0.803,47.0,31dzqfP4E1mlWfuSGYENRF,
The Visit (She Was Here),The Cyrkle,1967.0,5dIcC2RTD2BOHTC1F0jrIN,0.714,0.696,0.133,9.66e-06,7.0,0.11,-20.836,1.0,0.0387,116.456,4.0,0.653,44.0,4qnb4cn5aykCACoyuCirGg,"classic garage rock,sunshine pop"
Goin' Through Changes,Feather [jazz],1980.0,0ZqWBTU1EkdVPAMwQgfKiv,0.0197,0.693,0.899,0.0,0.0,0.0594,-4.084,1.0,0.259,86.048,4.0,0.319,58.0,7dGJo4pcD2V6oG8kP0tJRR,"detroit hip hop,hip hop,rap"
Cissy Strut,The Meters,1969.0,0WSlOSMLJWoWUpWci9nnRb,0.172,0.507,0.763,0.886,0.0,0.324,-12.732,1.0,0.0945,176.193,4.0,0.708,63.0,2JRvXPGWiINrnJljNJhG5s,"funk,instrumental soul,jazz funk,new orleans funk,soul"
Folknova,Towa Tei,1995.0,2quj0lAmQxytVLVR1LYQYV,0.103,0.689,0.873,0.0227,5.0,0.078,-8.492,1.0,0.0523,89.92,4.0,0.785,41.0,5FLbE1s9bnHwJhmngtVXpD,"japanese jazztronica,shibuya-kei"
Not Guilty,Aswad,1983.0,4wFR566qL1SnvzLXAl3PaM,0.173,0.746,0.619,5.52e-06,2.0,0.975,-13.786,0.0,0.176,137.95,4.0,0.71,27.0,55LyOQNIa9J8wX6y6eJfc0,"reggae,roots reggae,uk reggae"
1984,Anthony Phillips,1981.0,3bDtoQ4yTHITgymcprNlto,0.0292,0.292,0.381,0.318,1.0,0.106,-12.845,1.0,0.0321,151.34,4.0,0.101,4.0,6VWHWGvsfZm3cOsRCOqwq6,"progressive rock,symphonic rock"
Psyché Rock,Pierre Henry,1967.0,7k9WnM4LOynHKtRxQvmcW1,0.0139,0.643,0.974,0.868,9.0,0.424,-7.291,1.0,0.0764,106.712,4.0,0.447,20.0,5ITPNl5P6R6cFbw4DAcMAY,"acousmatic,electroacoustic composition,musique concrete,vintage french electronic"
I Wanna Stay,Love Unlimited Orchestra,1975.0,1235ZMqKQmnDkIuB89FOZm,0.174,0.731,0.705,0.822,5.0,0.0584,-8.447,1.0,0.033,111.088,4.0,0.812,11.0,457yGSZecENoIuNWelRHhH,"classic soul,disco,post-disco"
Memory Band,Rotary Connection,1968.0,1FRdZFdPus9rlIogtGg2yW,0.00642,0.517,0.419,0.879,5.0,0.218,-14.858,0.0,0.0286,109.683,4.0,0.518,29.0,3dGTi4MZZo4zXdQaKAS1va,"classic soul,jazz funk,psychedelic soul"
Dance with Me,The Louis Hayes Group,1979.0,55rn9bs7vZBsEK4Y4URraH,0.816,0.593,0.275,0.0115,6.0,0.108,-15.25,0.0,0.0638,114.82,4.0,0.363,70.0,2jjSx5EpZwv9iBAgFkGWPh,"lo-fi chill,sad lo-fi"
"Out-Bloody-Rageous
Facelift",Soft Machine,1970.0,217OtUDWJLZOjV86zVucNq,0.934,0.234,0.51,0.802,7.0,0.0993,-11.181,0.0,0.0431,87.58,3.0,0.202,19.0,5A0MH7JfEBEMySevsmauds,"art rock,canterbury scene,experimental,jazz fusion,jazz rock,progressive rock,psychedelic rock,zolo"
Joy of a Toy,The Soft Machine,1968.0,2mtc4jXbgV3nm8UPN2O7sk,0.755,0.447,0.305,0.945,2.0,0.1,-14.745,1.0,0.0428,136.801,4.0,0.512,32.0,5A0MH7JfEBEMySevsmauds,"art rock,canterbury scene,experimental,jazz fusion,jazz rock,progressive rock,psychedelic rock,zolo"
"Talybont
Free Hand",Gentle Giant,1975.0,54mXbm9QBXdaO8sPqVmd5L,0.274,0.548,0.492,0.699,4.0,0.162,-10.752,0.0,0.0336,90.387,3.0,0.579,14.0,1hrQ50kU6hMQBVLatqUqnO,"progressive rock,symphonic rock,zolo"
Solstice,Brian Bennett,1978.0,0CgsVuNGzNotCFlMsGVYnk,0.0452,0.672,0.39,0.606,2.0,0.0576,-13.465,0.0,0.0403,90.231,4.0,0.592,8.0,0WP1sO0RYZHeJyd8PLSRBp,"library music,spytrack"
Leaves,Pete Jolly,1970.0,4nmGUWkn6ZL9pMmd5eKo6l,0.995,0.805,0.00495,0.076,0.0,0.0981,-25.797,1.0,0.0494,133.125,3.0,0.188,27.0,1dUvwL9aCbVrB2UMFAHp0i,space age pop
Come with Me,Cheri,1982.0,16frIpnyUb9poRwQxQTmaC,0.16,0.876,0.565,0.0284,11.0,0.114,-6.569,0.0,0.0333,111.936,4.0,0.931,71.0,4ETSs924pXMzjIeD6E9b4u,bedroom soul
Hot Caramel,The Peppers,1974.0,1ld4mTWlY1bM4X7dXn2dcn,0.011,0.693,0.871,0.21,2.0,0.107,-5.953,1.0,0.13,183.971,4.0,0.591,7.0,5SxIUBREvjEssg9HCWef4m,
Asiko,Tony Allen,1999.0,64zMGjB84MdfYbNs2RxwBC,0.00462,0.822,0.809,0.718,10.0,0.179,-7.677,0.0,0.074,119.85,4.0,0.741,20.0,6JpZEemWmunccsrHXFUOgi,"afrobeat,afropop,world"
S.U.S.,Placebo,1974.0,1a20QUimSwgqSjWYFFUF1G,0.899,0.147,0.0015,0.971,9.0,0.105,-41.096,1.0,0.0767,135.981,5.0,0.0329,69.0,1IM8iJAfKOjMCKp7UJGAP9,
Bolkwush,Placebo,1973.0,2JO2yRUam1GnnywK1Pozop,0.08,0.513,0.466,0.748,7.0,0.0852,-12.431,0.0,0.0356,114.251,4.0,0.321,10.0,56SqjNFHn8y9xCdyOUbBs8,
Humpty Dumpty,Placebo,1971.0,6Pay1MRTDwHol3hrnZ3vti,0.63,0.67,0.497,0.925,10.0,0.101,-10.221,0.0,0.0301,102.644,4.0,0.533,33.0,56SqjNFHn8y9xCdyOUbBs8,
Synthetic Substitution,Melvin Bliss,1973.0,2o41jDa4T0QKF9804tqyka,0.857,0.243,0.0727,0.874,3.0,0.107,-22.296,1.0,0.0297,81.579,4.0,0.151,52.0,5LHH9TZxgk0aHI38pfmqGy,
E=MC²,Giorgio,1979.0,None,,,,,,,,,,,,,,,
"I Like the Way You Love Me
Gimme Little Sign",Brenton Wood,1967.0,0DhRYHKuBkhd4euzZ1JmWV,0.81,0.477,0.267,0.0,0.0,0.336,-8.625,1.0,0.0301,152.039,3.0,0.667,40.0,6ohvzFHYmLd05kyYhLui5K,souldies
Mask,Vangelis,1985.0,3IxMaULfjq4IT2IN6v54PB,0.195,0.636,0.749,0.0,1.0,0.107,-4.197,1.0,0.0631,117.904,4.0,0.653,61.0,6LArUyIoMiHmDvvOAsE2cd,"pixel,pov: indie"
Ocapella,Ringo Starr,1974.0,1hxbW2aQxmFSChaFeOeD5K,0.084,0.753,0.244,2.82e-06,10.0,0.0607,-19.395,1.0,0.253,83.703,4.0,0.928,34.0,6DbJi8AcN5ANdtvJcwBSw8,"beatlesque,classic rock,rock drums"
Equipoise,Stanley Cowell,1974.0,0fZQHYizQZ3aj5xfNMi4BI,0.826,0.509,0.364,0.897,11.0,0.119,-15.547,0.0,0.0405,140.285,4.0,0.371,12.0,08t8fsEfRI7HSt2MlW2OTX,spiritual jazz
Nothing's the Same,Banco,1975.0,3vSLSOhE8HWBC2WiN0j0hD,0.492,0.736,0.308,0.00248,11.0,0.179,-11.543,1.0,0.0421,132.767,4.0,0.439,54.0,6sFHvCyqklnJpXC9Nh1aag,alt z
Tight Rope,"Walter ""Junie"" Morrison",1975.0,2Z3EEql0jVgA5jehoWYT7P,0.122,0.783,0.702,3.93e-05,2.0,0.0501,-10.215,0.0,0.0517,103.665,4.0,0.949,17.0,3shcoEVk22LlHqZHyJtZWn,p funk
Sugar,Rahsaan Roland Kirk,1977.0,40jkZfOGxDcIRgNz9nEoZ7,0.975,0.453,0.0474,0.688,0.0,0.131,-19.864,1.0,0.0399,105.345,4.0,0.333,52.0,7De2eIqeHTw091YeAkkYXV,"contemporary post-bop,free jazz,jazz saxophone"
